ID,Institution,Ranking1,Ranking2,Ranking3,TS,SaT,SaC,Expenditure,SSR,CP,Continuation,VAS,ET,SaF,AccountingFinanceRank,AccountingFinanceGS,AccountingFinanceSaT,AccountingFinanceSaC,AccountingFinanceContinuation,AgricultureForestryFoodRank,AgricultureForestryFoodGS,AgricultureForestryFoodSaT,AgricultureForestryFoodSaC,AgricultureForestryFoodContinuation,AmericanStudiesRank,AmericanStudiesGS,AmericanStudiesSaT,AmericanStudiesSaC,AmericanStudiesContinuation,AnatomyPhysiologyRank,AnatomyPhysiologyGS,AnatomyPhysiologySaT,AnatomyPhysiologySaC,AnatomyPhysiologyContinuation,AnthropologyRank,AnthropologyGS,AnthropologySaT,AnthropologySaC,AnthropologyContinuation,ArchitectureRank,ArchitectureGS,ArchitectureSaT,ArchitectureSaC,ArchitectureContinuation,ArtRank,ArtGS,ArtSaT,ArtSaC,ArtContinuation,BiosciencesRank,BiosciencesGS,BiosciencesSaT,BiosciencesSaC,BiosciencesContinuation,BuildingandtownandcountryplanningRank,BuildingandtownandcountryplanningGS,BuildingandtownandcountryplanningSaT,BuildingandtownandcountryplanningSaC,BuildingandtownandcountryplanningContinuation,BusinessManagementMarketingRank,BusinessManagementMarketingGS,BusinessManagementMarketingSaT,BusinessManagementMarketingSaC,BusinessManagementMarketingContinuation,ChemistryRank,ChemistryGS,ChemistrySaT,ChemistrySaC,ChemistryContinuation,ClassicsAncientHistoryRank,ClassicsAncientHistoryGS,ClassicsAncientHistorySaT,ClassicsAncientHistorySaC,ClassicsAncientHistoryContinuation,ComputerScienceInformationSystemsRank,ComputerScienceInformationSystemsGS,ComputerScienceInformationSystemsSaT,ComputerScienceInformationSystemsSaC,ComputerScienceInformationSystemsContinuation,CriminologyRank,CriminologyGS,CriminologySaT,CriminologySaC,CriminologyContinuation,DentisitryRank,DentisitryGS,DentisitrySaT,DentisitrySaC,DentisitryContinuation,DesignCraftsRank,DesignCraftsGS,DesignCraftsSaT,DesignCraftsSaC,DesignCraftsContinuation,DramaDanceRank,DramaDanceGS,DramaDanceSaT,DramaDanceSaC,DramaDanceContinuation,EarthMarineSciencesRank,EarthMarineSciencesGS,EarthMarineSciencesSaT,EarthMarineSciencesSaC,EarthMarineSciencesContinuation,EconomicsRank,EconomicsGS,EconomicsSaT,EconomicsSaC,EconomicsContinuation,EducationRank,EducationGS,EducationSaT,EducationSaC,EducationContinuation,EngineeringChemicalRank,EngineeringChemicalGS,EngineeringChemicalSaT,EngineeringChemicalSaC,EngineeringChemicalContinuation,EngineeringCivilRank,EngineeringCivilGS,EngineeringCivilSaT,EngineeringCivilSaC,EngineeringCivilContinuation,EngineeringElectronicElectricalRank,EngineeringElectronicElectricalGS,EngineeringElectronicElectricalSaT,EngineeringElectronicElectricalSaC,EngineeringElectronicElectricalContinuation,EngineeringGeneralRank,EngineeringGeneralGS,EngineeringGeneralSaT,EngineeringGeneralSaC,EngineeringGeneralContinuation,EngineeringMaterialsMineralRank,EngineeringMaterialsMineralGS,EngineeringMaterialsMineralSaT,EngineeringMaterialsMineralSaC,EngineeringMaterialsMineralContinuation,EngineeringMechanicalRank,EngineeringMechanicalGS,EngineeringMechanicalSaT,EngineeringMechanicalSaC,EngineeringMechanicalContinuation,EnglishCreativeWritingRank,EnglishCreativeWritingGS,EnglishCreativeWritingSaT,EnglishCreativeWritingSaC,EnglishCreativeWritingContinuation,FashionTextilesRank,FashionTextilesGS,FashionTextilesSaT,FashionTextilesSaC,FashionTextilesContinuation,FilmProductionPhotographyRank,FilmProductionPhotographyGS,FilmProductionPhotographySaT,FilmProductionPhotographySaC,FilmProductionPhotographyContinuation,ForensicScienceArchaeologyRank,ForensicScienceArchaeologyGS,ForensicScienceArchaeologySaT,ForensicScienceArchaeologySaC,ForensicScienceArchaeologyContinuation,GeographyEnvironmentalStudiesRank,GeographyEnvironmentalStudiesGS,GeographyEnvironmentalStudiesSaT,GeographyEnvironmentalStudiesSaC,GeographyEnvironmentalStudiesContinuation,HealthProfessionsRank,HealthProfessionsGS,HealthProfessionsSaT,HealthProfessionsSaC,HealthProfessionsContinuation,HistoryRank,HistoryGS,HistorySaT,HistorySaC,HistoryContinuation,HistoryofArtRank,HistoryofArtGS,HistoryofArtSaT,HistoryofArtSaC,HistoryofArtContinuation,HospitalityEventManagementTourismRank,HospitalityEventManagementTourismGS,HospitalityEventManagementTourismSaT,HospitalityEventManagementTourismSaC,HospitalityEventManagementTourismContinuation,JournalismPublishingPublicRelationsRank,JournalismPublishingPublicRelationsGS,JournalismPublishingPublicRelationsSaT,JournalismPublishingPublicRelationsSaC,JournalismPublishingPublicRelationsContinuation,MathematicsRank,MathematicsGS,MathematicsSaT,MathematicsSaC,MathematicsContinuation,MediaFilmStudiesRank,MediaFilmStudiesGS,MediaFilmStudiesSaT,MediaFilmStudiesSaC,MediaFilmStudiesContinuation,MedicineRank,MedicineGS,MedicineSaT,MedicineSaC,MedicineContinuation,ModernLanguagesLinguisticsRank,ModernLanguagesLinguisticsGS,ModernLanguagesLinguisticsSaT,ModernLanguagesLinguisticsSaC,ModernLanguagesLinguisticsContinuation,MusicRank,MusicGS,MusicSaT,MusicSaC,MusicContinuation,NursingMidwiferyRank,NursingMidwiferyGS,NursingMidwiferySaT,NursingMidwiferySaC,NursingMidwiferyContinuation,PharmacyPharmacologyRank,PharmacyPharmacologyGS,PharmacyPharmacologySaT,PharmacyPharmacologySaC,PharmacyPharmacologyContinuation,PhilosophyRank,PhilosophyGS,PhilosophySaT,PhilosophySaC,PhilosophyContinuation,PhysicsRank,PhysicsGS,PhysicsSaT,PhysicsSaC,PhysicsContinuation,PoliticsRank,PoliticsGS,PoliticsSaT,PoliticsSaC,PoliticsContinuation,PsychologyRank,PsychologyGS,PsychologySaT,PsychologySaC,PsychologyContinuation,ReligiousstudiesandtheologyRank,ReligiousstudiesandtheologyGS,ReligiousstudiesandtheologySaT,ReligiousstudiesandtheologySaC,ReligiousstudiesandtheologyContinuation,SocialPolicyAdministrationRank,SocialPolicyAdministrationGS,SocialPolicyAdministrationSaT,SocialPolicyAdministrationSaC,SocialPolicyAdministrationContinuation,SocialWorkRank,SocialWorkGS,SocialWorkSaT,SocialWorkSaC,SocialWorkContinuation,SociologyRank,SociologyGS,SociologySaT,SociologySaC,SociologyContinuation,SportsscienceRank,SportsscienceGS,SportsscienceSaT,SportsscienceSaC,SportsscienceContinuation,VeterinaryScienceRank,VeterinaryScienceGS,VeterinaryScienceSaT,VeterinaryScienceSaC,VeterinaryScienceContinuation
79,Robert Gordon,44,62,78,59.5,84,85,3.3,20.6,78,92,4.7,157,71,68,70.6,92,99,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45.7,85,85,87,14,64.2,92,94,94,75,66.2,90,83,94,32,64.6,71,73,0,61,62.2,86,87,93,0,0,0,0,0,0,0,0,0,0,58,58.8,83,79,92,0,0,0,0,0,0,0,0,0,0,40,64.4,85,76,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,64.9,77,87,0,0,0,0,0,0,0,0,0,0,0,50,60.7,73,85,96,0,0,0,0,0,10,81.3,85,76,0,0,0,0,0,0,41,50.8,85,84,0,0,0,0,0,0,20,78.8,95,98,98,0,0,0,0,0,0,0,0,0,0,29,71,88,88,89,39,60.2,80,68,0,0,0,0,0,0,50,64.5,82,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,32.1,79,69,86,8,77,87,92,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,79,98,96,95,85,49.7,87,91,92,48,67.8,86,89,0,0,0,0,0,0,
80,St Mary's Twickenham,106,105,80,59.4,86,85,4,15.7,71,89,5.6,119,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35.6,77,67,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,75.9,85,84,94,0,0,0,0,0,42,66.3,85,87,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,72.8,93,86,93,0,0,0,0,0,0,0,0,0,0,34,67.3,89,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,50.9,90,81,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,54.6,94,91,0,0,0,0,0,0,41,58.2,83,92,0,0,0,0,0,0,0,0,0,0,0,69,56.4,76,65,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,50.2,85,82,89,22,53.2,90,87,0,0,0,0,0,0,0,0,0,0,0,73,56.9,82,82,0,41,68.9,79,80,86,0,0,0,0,0
81,Solent,100,103,81,59.3,83,82,3.5,15.7,65,88,5.6,116,72,102,50,75,84,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,65.4,93,95,0,47,46.7,77,68,0,0,0,0,0,0,0,0,0,0,0,90,55.6,75,75,88,0,0,0,0,0,0,0,0,0,0,86,49.5,77,78,86,47,63.2,87,82,91,0,0,0,0,0,48,59.7,83,80,90,86,39.8,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,68.9,93,92,0,0,0,0,0,0,0,0,0,0,0,37,67.6,80,74,84,16,81,95,90,90,35,63.3,83,80,91,56,74.6,84,78,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,73.2,92,87,89,0,0,0,0,0,15,83.5,85,84,93,0,0,0,0,0,0,0,0,0,0,72,52.8,88,81,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,30,83,86,86,0,0,0,0,0,0,0,0,0,0,75,33.6,66,47,90,0,0,0,0,0,39,69.3,87,84,86,0,0,0,0,0,
82,Westminster,112,108,81,59.3,79,79,4.8,17,68,91,6.4,123,68,39,78.6,84,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,70.5,94,95,89,0,0,0,0,0,85,62.8,79,79,90,23,71,89,87,88,89,55.7,69,72,91,0,0,0,0,0,0,0,0,0,0,82,49.9,75,78,89,13,77.2,88,90,90,0,0,0,0,0,29,74.9,81,82,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,63.5,76,75,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,71,88,88,95,13,78.1,81,84,94,15,89.2,85,82,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,54.5,84,87,91,0,0,0,0,0,10,84,83,85,90,51,51.5,65,65,87,0,0,0,0,0,17,82,77,68,96,0,0,0,0,0,46,70.7,82,72,90,69,58.4,71,73,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,58.6,90,90,90,76,53.5,81,81,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,72,88,90,94,0,0,0,0,0,0,0,0,0,0,
83,Queen Mary,34,44,83,59.1,84,83,6.4,13.1,73,94,4.6,148,67,56,73.6,81,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,64.6,80,79,96,0,0,0,0,0,70,60.7,77,80,90,49,50.9,81,78,97,0,0,0,0,0,103,41.2,74,78,89,0,0,0,0,0,12,52.6,90,89,99,0,0,0,0,0,28,78.7,91,86,90,0,0,0,0,0,45,66.6,82,88,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,73.6,70,67,0,0,0,0,0,0,10,32.8,79,87,0,64,47.4,74,68,94,44,70.5,94,90,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,66.3,89,82,95,0,0,0,0,0,25,74.4,92,91,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,43.4,76,78,94,1,100,97,95,0,9,89.2,93,92,97,38,74.9,95,93,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,46.3,84,87,90,65,52.2,87,86,93,95,48.2,75,65,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,Queen Margaret,101,100,84,58.9,84,81,2.6,18.5,77,87,6.2,149,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,66.6,80,78,91,0,0,0,0,0,92,55.3,79,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,61.2,86,79,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,58.5,84,75,95,0,0,0,0,0,0,0,0,0,0,20,77.1,83,80,0,0,0,0,0,0,0,0,0,0,0,77,53.3,84,75,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81.5,100,99,0,27,61.5,88,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,49.7,77,73,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,77.9,89,89,0,0,0,0,0,0,0,0,0,0,0,
85,Leeds Trinity,88,111,85,58.7,86,84,3.7,19.5,68,89,7,100,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,61.5,93,93,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,56.6,86,88,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66.9,91,92,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,52,85,80,0,0,0,0,0,0,0,0,0,0,0,29,68,74,67,91,0,0,0,0,0,21,78.9,89,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,45.5,97,93,0,0,0,0,0,0,0,0,0,0,0,72,55.2,96,89,89,26,47.9,94,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,49.3,83,81,84,0,0,0,0,0,
86,Bolton,93,86,85,58.7,84,83,4.7,14.7,65,82,3.8,112,76,31,82.3,84,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,49.4,87,90,84,0,0,0,0,0,34,63.7,77,90,0,99,52.5,77,92,82,0,0,0,0,0,0,0,0,0,0,78,51.4,79,70,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,63.2,78,71,84,0,0,0,0,0,0,0,0,0,0,65,45.5,84,71,84,10,84,99,100,0,0,0,0,0,0,54,75.3,81,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,66.6,93,86,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,56.8,92,92,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,71.5,83,82,79,0,0,0,0,0,
87,Trinity Saint David,0,112,85,58.7,86,83,3,15,54,87,5,112,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37.5,87,82,0,0,0,0,0,0,20,58.1,85,80,90,0,0,0,0,0,44,36.5,60,44,0,61,62.2,91,87,85,0,0,0,0,0,23,31.4,95,88,89,69,54.9,81,84,0,0,0,0,0,0,0,0,0,0,0,11,83,90,87,88,55,68.8,92,87,87,0,0,0,0,0,0,0,0,0,0,50,57.2,93,93,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,62.9,85,87,86,86,58.7,82,74,0,8,83.3,90,87,0,53,76.1,76,73,88,26,69.3,97,88,0,0,0,0,0,0,72,34.7,73,65,0,59,63.5,97,87,88,0,0,0,0,0,43,56.4,84,91,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,48,87,84,87,31,39.7,88,87,0,26,50,80,91,88,70,40.4,82,90,0,0,0,0,0,0,46,68,79,78,81,0,0,0,0,0,
88,East London,115,107,88,58.2,85,83,4.1,17,61,89,5.3,111,74,26,83.3,75,85,91,0,0,0,0,0,0,0,0,0,0,13,75.5,94,94,0,0,0,0,0,0,17,69.5,88,83,80,49,46.3,79,77,0,99,54.5,80,71,91,0,0,0,0,0,80,58.7,80,83,88,0,0,0,0,0,0,0,0,0,0,26,68.6,91,91,86,29,70.7,88,86,88,0,0,0,0,0,59,50.4,77,74,87,37,74.9,94,88,93,0,0,0,0,0,44,66.8,84,77,0,73,40.2,81,82,88,0,0,0,0,0,43,53.6,91,96,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,68.2,93,93,92,46,39.9,77,74,0,38,82.2,89,82,90,0,0,0,0,0,0,0,0,0,0,42,65.6,87,86,88,88,45.6,83,73,0,0,0,0,0,0,46,48.9,57,44,88,25,68.6,88,81,88,0,0,0,0,0,52,63.3,87,79,84,0,0,0,0,0,0,0,0,0,0,79,41.8,64,52,89,0,0,0,0,0,37,33.8,90,86,0,0,0,0,0,0,0,0,0,0,0,58,56,91,85,0,53,60.7,87,89,0,0,0,0,0,0,0,0,0,0,0,7,91.5,89,85,90,23,75.3,91,90,90,60,61.3,87,83,82,0,0,0,0,0,
89,Salford,83,99,88,58.2,84,83,3.4,15,70,87,4.8,128,76,70,70.4,85,86,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,56.4,83,88,85,51,45.9,83,83,86,87,62.7,88,89,92,29,67.2,82,79,80,110,49.1,73,76,86,0,0,0,0,0,0,0,0,0,0,77,52.7,82,79,79,39,68,88,89,0,0,0,0,0,0,30,70.3,88,85,87,64,66.3,83,79,87,0,0,0,0,0,58,59,78,84,0,0,0,0,0,0,0,0,0,0,0,48,50.1,85,92,80,31,75.3,83,75,88,0,0,0,0,0,0,0,0,0,0,59,51.2,78,78,86,50,68.9,93,87,89,4,90.7,91,89,0,50,77.2,79,74,0,0,0,0,0,0,39,68.2,86,86,92,45,64.9,91,88,90,60,63,93,94,0,0,0,0,0,0,34,64.4,77,84,84,24,68.8,91,90,86,0,0,0,0,0,51,63.9,81,75,88,0,0,0,0,0,0,0,0,0,0,25,82.2,89,92,86,50,50.3,82,83,92,0,0,0,0,0,0,0,0,0,0,39,39.6,91,96,85,28,66.6,93,94,0,73,55,86,81,87,0,0,0,0,0,15,76.6,89,84,83,11,82.9,85,89,94,80,52.3,88,89,81,57,63.3,93,89,80,0,0,0,0,0,
90,Hertfordshire,94,102,90,58,84,82,4.1,17.9,79,91,4.4,119,70,58,73.4,85,88,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,26.6,80,69,0,71,67.1,87,81,90,0,0,0,0,0,77,59.2,77,80,91,0,0,0,0,0,0,0,0,0,0,94,47.5,79,78,85,0,0,0,0,0,0,0,0,0,0,42,63.3,89,82,93,0,0,0,0,0,0,0,0,0,0,27,74.5,90,90,93,31,68.1,89,89,95,0,0,0,0,0,0,0,0,0,0,33,74.1,88,84,0,0,0,0,0,0,0,0,0,0,0,52,60.2,84,81,91,66,65.4,97,86,88,44,47.1,89,82,0,16,89.1,84,82,91,0,0,0,0,0,66,36.2,80,71,93,52,60.1,89,86,94,30,72.2,93,91,93,0,0,0,0,0,15,82.1,86,92,93,36,62.5,82,85,0,53,60.1,89,87,92,0,0,0,0,0,0,0,0,0,0,45,70.8,87,94,0,77,48.4,85,84,85,42,53,86,84,93,23,66.1,95,95,95,14,54.9,94,94,0,23,64.2,90,94,87,0,0,0,0,0,88,49.9,84,82,93,0,0,0,0,0,0,0,0,0,0,29,72.2,83,65,90,0,0,0,0,0,60,61.3,87,77,85,0,0,0,0,0,
91,Worcester,95,88,91,57.6,86,84,3.5,16.7,67,90,5.1,119,74,45,77,83,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,44.2,84,84,0,34,79.2,91,88,94,0,0,0,0,0,96,54.3,73,77,89,0,0,0,0,0,0,0,0,0,0,59,58,91,76,83,0,0,0,0,0,0,0,0,0,0,33,69.6,92,89,90,50,69.6,90,92,85,0,0,0,0,0,0,0,0,0,0,24,70.6,93,94,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50.3,92,83,94,0,0,0,0,0,0,0,0,0,0,44,44.8,83,81,86,38,69.1,90,88,92,14,83.3,99,100,93,90,40.3,90,89,90,0,0,0,0,0,0,0,0,0,0,48,54.1,83,82,0,0,0,0,0,0,82,46.1,81,67,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,59,92,88,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,49,87,83,90,0,0,0,0,0,0,0,0,0,0,67,44.1,81,68,0,86,48.3,82,70,0,66,58.7,82,82,87,0,0,0,0,0,
92,Winchester,63,90,92,57.4,87,86,2.6,16.3,63,92,6.2,112,72,78,68,82,92,96,0,0,0,0,0,5,74.8,93,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,62.9,83,81,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,52.1,92,85,91,0,0,0,0,0,53,54.5,81,80,0,67,64,81,84,88,0,0,0,0,0,0,0,0,0,0,12,77.5,93,94,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,61.6,93,89,91,0,0,0,0,0,0,0,0,0,0,36,57.3,94,98,86,0,0,0,0,0,0,0,0,0,0,87,45.7,91,90,93,0,0,0,0,0,12,82.9,86,92,0,60,32.9,68,59,0,0,0,0,0,0,60,62.1,86,77,92,0,0,0,0,0,0,0,0,0,0,59,65.7,81,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,60,91,91,0,112,35.8,85,74,91,35,33.1,76,66,0,0,0,0,0,0,26,72.8,91,89,86,75,55.2,92,85,95,29,73.6,85,79,90,0,0,0,0,0,
93,Ulster,79,96,93,57.2,84,85,3.1,17.1,68,91,5.5,127,74,77,68.3,80,82,93,0,0,0,0,0,0,0,0,0,0,22,55.9,81,79,0,0,0,0,0,0,48,33.3,82,70,93,8,67,89,82,97,5,90.3,93,92,95,27,68.8,87,82,88,98,53.2,83,86,82,0,0,0,0,0,0,0,0,0,0,98,45.4,74,77,93,33,69.7,90,89,93,0,0,0,0,0,63,49.1,80,69,95,64,66.3,91,88,0,27,49.8,95,94,97,57,59.7,82,89,98,56,52.8,79,80,0,0,0,0,0,0,32,61.8,86,91,84,14,82.5,88,94,87,0,0,0,0,0,0,0,0,0,0,44,62.7,79,76,91,92,55,89,93,89,30,67.4,80,68,98,11,90.3,93,81,88,0,0,0,0,0,45,65,95,94,97,57,55.4,84,82,97,95,35.7,83,79,94,0,0,0,0,0,6,88.1,91,94,93,53,50.2,77,85,93,0,0,0,0,0,84,42.7,76,69,93,0,0,0,0,0,43,72.5,87,85,94,27,82.1,97,94,0,34,56.5,86,85,94,2,94,92,94,0,0,0,0,0,0,0,0,0,0,0,36,64,84,90,95,68,56.4,87,87,93,0,0,0,0,0,22,60.8,90,96,0,46,59.7,83,85,93,68,59.6,88,91,89,34,71.9,90,87,91,0,0,0,0,0,
94,Chester,65,77,94,57.1,87,85,4.4,15.3,70,89,4.2,114,75,52,74.1,93,93,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,53.6,75,71,0,67,68,87,80,91,0,0,0,0,0,90,55.6,78,80,88,0,0,0,0,0,0,0,0,0,0,74,53.7,83,73,85,61,47.2,85,84,88,0,0,0,0,0,51,56.7,79,80,0,38,74.7,87,87,86,0,0,0,0,0,43,66.9,84,80,0,34,67.3,84,85,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,51.1,91,85,92,0,0,0,0,0,46,78.1,78,74,0,23,71.2,98,90,0,33,72.8,91,95,96,67,43.6,89,79,88,83,50.5,91,98,91,0,0,0,0,0,32,65.4,80,86,90,55,50,79,77,82,47,64,90,82,94,76,53.4,92,86,80,0,0,0,0,0,32,78.1,92,93,90,40,72.4,96,89,84,22,62.5,86,86,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,31.2,84,84,87,78,53.2,92,93,89,27,47.1,91,92,89,27,47.2,86,84,0,66,44.8,84,71,87,90,44.7,85,84,88,26,74.1,98,95,88,0,0,0,0,0,
95, City,18,32,95,56.7,83,83,7.1,17.9,68,88,4.7,142,70,55,73.9,80,80,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,60.2,73,75,85,0,0,0,0,0,0,0,0,0,0,104,40.9,79,79,80,43,65.8,87,85,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,50.9,73,75,92,0,0,0,0,0,0,0,0,0,0,51,44.6,83,80,82,56,60.4,82,86,83,0,0,0,0,0,0,0,0,0,0,54,58,84,82,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,73.7,95,92,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,71.5,75,73,0,61,51.6,87,87,86,65,58.9,80,71,0,0,0,0,0,0,0,0,0,0,0,28,82,95,87,0,28,60.6,92,89,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,51.9,85,87,91,51,61.7,87,87,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,51.4,87,86,88,0,0,0,0,0,0,0,0,0,0,
